employee_id,base_salary,bonus,salary_band,compa_ratio,last_comp_review_date
558,149057,5195.56,Band A,0.87,2026-01-29
559,172721,23114.3,Band C,1.16,2024-06-29
560,174334,16494.76,Band D,1.0,2026-02-23
561,90962,5527.22,Band C,0.96,2025-02-24
562,171220,13457.09,Band A,0.82,2025-02-02
563,137875,6461.18,Band D,1.25,2025-07-01
564,108406,8871.52,Band B,1.19,2026-01-06
565,166951,27289.42,Band B,1.04,2026-05-04
566,59190,11590.78,Band D,1.16,2025-02-25
567,90100,5288.15,Band D,1.1,2024-10-01
568,153756,23462.5,Band B,0.75,2025-02-28
569,174317,16656.42,Band B,1.0,2025-05-27
570,168863,6976.01,Band E,1.02,2025-12-10
571,84305,3036.47,Band D,1.21,2025-07-31
572,88465,17328.74,Band B,1.05,2024-09-17
573,98142,16729.28,Band C,0.87,2025-03-13
574,71961,7957.77,Band C,1.01,2024-08-15
575,106901,10938.48,Band B,0.87,2025-01-26
576,71207,10866.2,Band A,0.8,2024-12-12
577,170044,20174.18,Band A,1.21,2025-03-13
578,132186,4055.99,Band A,1.21,2026-02-08
579,135478,25887.57,Band A,1.07,2025-11-02
580,199716,29003.91,Band D,1.14,2025-03-07
581,95967,3010.01,Band A,1.13,2025-11-08
582,178836,13303.57,Band B,1.03,2024-07-28
583,76843,11763.88,Band A,0.83,2025-02-16
584,191566,7764.3,Band C,0.92,2026-03-29
585,150690,16128.76,Band D,1.01,2024-10-22
586,206595,40360.64,Band D,0.89,2024-08-05
587,194650,13193.66,Band C,1.05,2024-06-28
588,74769,13613.74,Band C,0.84,2025-10-21
589,81997,9878.88,Band A,1.01,2025-11-11
590,209573,7691.24,Band E,1.2,2024-10-12
591,206940,13033.97,Band D,1.25,2024-07-13
592,197112,30674.41,Band D,1.19,2026-04-02
593,136603,23107.26,Band D,0.76,2025-11-12
594,188855,30230.46,Band B,0.76,2025-09-10
595,138455,9235.83,Band D,0.89,2025-11-13
596,135646,15339.63,Band D,1.19,2025-07-28
597,196125,34438.61,Band C,0.98,2026-02-08
598,92316,18089.87,Band C,0.84,2025-12-05
599,169790,33895.07,Band D,0.99,2025-01-21
600,208933,11875.41,Band B,1.13,2025-06-04
601,156246,5459.73,Band D,1.18,2025-12-31
602,141336,12315.36,Band B,0.95,2025-07-02
603,205076,31720.54,Band A,0.99,2026-03-31
604,55453,4311.48,Band A,0.98,2024-10-30
605,194360,19127.69,Band C,0.87,2026-01-11
606,56209,11106.96,Band A,0.96,2024-06-06
607,74924,12856.69,Band C,0.9,2025-07-07
608,99829,6563.02,Band C,0.93,2025-10-19
609,163142,13733.27,Band A,0.79,2024-08-01
610,159261,21474.0,Band B,0.93,2025-02-25
611,204786,9559.14,Band A,1.2,2024-06-18
612,71408,13745.22,Band E,0.95,2024-09-18
613,207525,14270.66,Band B,0.81,2025-07-12
614,173611,16193.41,Band E,1.24,2025-08-26
615,124851,15609.16,Band D,0.77,2025-06-07
616,198164,31859.08,Band A,1.04,2025-09-27
617,181937,7161.8,Band D,0.96,2024-07-22
618,156539,8982.58,Band D,1.24,2024-06-05
619,117094,19154.77,Band C,0.81,2024-08-05
620,133332,12344.6,Band E,1.11,2025-05-13
621,92213,10963.67,Band A,0.79,2025-11-04
622,97848,16840.8,Band D,1.18,2024-08-05
623,135175,5808.34,Band B,0.9,2024-10-17
624,198839,23432.8,Band C,1.21,2024-09-03
625,188373,25029.72,Band A,0.78,2026-05-13
626,62272,12206.26,Band D,0.87,2025-03-29
627,70766,5991.87,Band C,0.77,2026-04-08
628,65261,4192.72,Band E,0.94,2026-06-02
629,147100,6430.69,Band C,1.18,2025-12-18
630,56698,3446.55,Band B,1.23,2026-04-12
631,61462,5023.68,Band A,0.84,2025-11-25
632,110758,11702.35,Band A,1.13,2025-10-14
633,203606,40198.42,Band C,1.11,2025-06-08
634,79918,7018.69,Band E,0.91,2026-01-12
635,168854,12053.9,Band B,0.76,2026-04-04
636,197369,19713.54,Band D,0.81,2025-11-24
637,102684,16669.37,Band A,0.92,2024-09-16
638,174735,23191.5,Band D,0.89,2026-03-27
639,127688,17785.45,Band B,1.18,2026-01-20
640,143515,6587.94,Band B,0.87,2026-04-04
641,117813,18183.13,Band D,0.95,2025-12-06
642,86075,5201.96,Band A,1.06,2026-01-30
643,156823,22571.71,Band B,0.8,2025-04-20
644,108802,15169.32,Band D,0.97,2026-05-04
645,117043,20682.2,Band E,0.83,2026-04-17
646,77316,8593.98,Band B,0.87,2025-04-24
647,110600,7084.08,Band A,0.86,2025-07-10
648,106429,18110.53,Band A,0.79,2024-11-07
649,68001,9711.43,Band B,1.07,2025-05-04
650,111293,12922.06,Band C,0.78,2026-05-22
651,119925,10733.8,Band B,1.14,2025-05-30
652,96710,14234.62,Band D,0.84,2024-07-03
653,140420,17583.28,Band C,0.8,2025-02-10
654,163739,24828.78,Band E,1.03,2024-09-29
655,67278,8781.91,Band D,0.76,2025-01-16
656,87974,10920.65,Band B,0.89,2025-01-17
657,151227,21971.04,Band D,0.86,2026-02-15
658,170464,18286.11,Band C,0.99,2024-09-19
659,114152,6806.81,Band A,0.94,2025-03-05
660,188088,9193.46,Band E,1.13,2025-11-20
661,80923,10176.25,Band B,0.99,2025-04-05
662,200455,33347.5,Band E,1.04,2026-03-03
663,127147,23404.39,Band A,1.2,2026-02-10
664,140618,22609.22,Band A,0.9,2025-12-06
665,130909,24479.15,Band E,0.78,2025-07-15
666,85011,9193.6,Band C,0.98,2024-06-21
667,73668,2446.88,Band D,1.12,2024-07-07
668,56677,6244.79,Band B,0.84,2025-06-05
669,197954,27021.08,Band A,1.13,2026-04-20
670,75491,13785.42,Band C,1.08,2025-03-29
671,144603,28115.82,Band D,0.77,2026-02-20
672,131331,13661.61,Band A,1.08,2026-02-28
673,114491,15743.93,Band B,0.93,2024-06-10
674,167588,12188.0,Band B,1.13,2025-11-03
675,155449,18199.1,Band A,1.05,2025-01-28
676,91571,16710.63,Band B,1.05,2025-04-07
677,175697,32202.0,Band D,1.08,2025-04-07
678,183615,21227.26,Band E,0.91,2026-03-17
679,139939,19504.22,Band A,1.03,2026-03-18
680,158957,12413.86,Band B,1.17,2026-01-20
681,83986,11869.41,Band B,1.23,2025-07-18
682,182182,17635.26,Band A,0.77,2025-11-09
683,149436,6575.13,Band D,1.15,2025-11-22
684,82774,14415.68,Band B,1.04,2025-06-29
685,89745,16480.91,Band A,1.07,2025-06-06
686,87498,7390.44,Band D,1.08,2025-01-14
687,93918,13335.19,Band C,0.88,2024-08-30
688,104188,13111.05,Band C,1.15,2025-07-01
689,61792,10432.72,Band C,1.01,2025-03-12
690,104949,11166.23,Band D,0.78,2025-10-29
691,191165,29835.61,Band A,1.14,2024-12-29
692,66308,11115.39,Band D,0.94,2025-12-05
693,209349,20330.85,Band A,1.06,2025-08-22
694,82216,16079.96,Band B,1.15,2024-06-22
695,187015,17143.65,Band E,1.05,2024-12-25
696,62775,4311.43,Band E,0.91,2026-01-15
697,126847,24893.69,Band A,0.89,2024-07-30
698,103007,15771.15,Band A,1.1,2025-07-07
699,154095,27089.93,Band C,1.2,2024-11-11
700,192635,23429.93,Band C,0.93,2025-03-19
701,132158,24279.52,Band E,0.89,2026-04-03
702,125994,13848.9,Band D,0.94,2025-06-29
703,124208,21691.91,Band E,1.03,2024-06-13
704,151188,20702.0,Band E,1.0,2025-03-08
705,172784,20066.93,Band B,0.96,2024-12-04
706,189227,8014.91,Band B,1.09,2025-06-09
707,202237,22725.84,Band D,1.17,2025-03-15
708,159704,27373.19,Band D,0.87,2025-05-26
709,172058,12034.86,Band B,1.14,2026-02-28
710,158989,19689.51,Band B,1.06,2025-07-09
711,102519,17424.8,Band B,1.15,2025-09-20
712,142292,25808.21,Band B,0.79,2025-08-24
713,132448,14745.48,Band B,0.95,2025-01-03
714,127295,7335.47,Band D,0.86,2025-07-27
715,151716,4849.82,Band E,1.05,2026-04-09
716,165268,21819.9,Band A,0.76,2024-09-05
717,56170,7416.24,Band B,1.16,2024-07-25
718,110113,16698.37,Band C,1.13,2026-05-06
719,77173,13257.42,Band E,1.04,2024-12-26
720,125814,12487.96,Band A,1.13,2026-05-22
721,122461,15102.19,Band E,1.14,2024-08-31
722,57142,3744.7,Band B,1.15,2025-11-20
723,99079,9920.88,Band B,1.13,2025-04-20
724,86887,17017.68,Band B,0.83,2024-09-25
725,86238,5209.69,Band A,0.91,2025-10-29
726,202025,14603.78,Band A,0.84,2025-06-26
727,178569,20211.72,Band D,0.8,2026-05-16
728,148283,12309.19,Band D,1.14,2025-05-05
729,140459,14998.86,Band D,0.76,2024-08-09
730,68436,3913.49,Band B,1.21,2024-10-18
731,177295,8595.3,Band B,1.18,2025-12-06
732,61711,4128.64,Band C,1.22,2024-10-21
733,172751,25191.39,Band C,1.15,2026-02-26
734,115994,5751.52,Band D,0.85,2025-07-26
735,97096,17858.97,Band C,0.83,2025-07-22
736,181484,16960.22,Band A,1.06,2025-03-15
737,188629,27629.0,Band E,1.13,2026-01-07
738,137979,10482.07,Band D,0.8,2025-01-06
739,118031,11614.28,Band A,0.87,2025-08-12
740,114632,19276.48,Band B,0.78,2025-01-22
741,148033,11656.91,Band A,1.12,2025-12-20
742,182837,26095.26,Band B,0.77,2026-04-19
743,199339,35307.62,Band B,0.76,2025-12-04
744,84236,15910.24,Band A,1.04,2025-04-21
745,132500,11576.18,Band E,0.86,2025-11-06
746,173879,16089.66,Band E,1.03,2026-01-18
747,156392,21623.21,Band C,0.93,2026-04-24
748,198674,6046.88,Band B,1.1,2024-07-30
749,55192,7101.89,Band B,1.12,2026-05-07
750,89119,9199.6,Band C,1.14,2025-10-28
751,65678,12455.99,Band D,0.94,2025-07-25
752,98724,11550.2,Band E,0.96,2024-07-16
753,136822,15579.0,Band A,0.91,2024-12-28
754,185071,26342.41,Band E,0.78,2025-03-21
755,154043,12116.96,Band D,0.95,2025-12-05
756,142312,17827.33,Band D,0.87,2024-06-07
757,147124,12795.95,Band C,1.08,2024-12-30
758,201971,36719.13,Band A,1.05,2025-04-22
759,99215,9195.28,Band D,0.83,2026-03-07
760,208312,12361.05,Band C,1.13,2025-04-28
761,164296,17411.23,Band A,1.13,2024-09-14
762,109939,18847.94,Band C,1.17,2025-05-26
763,78153,10040.99,Band B,0.9,2024-12-08
764,139582,24294.77,Band D,1.11,2025-10-17
765,107895,11701.69,Band A,0.89,2025-04-13
766,96946,17216.91,Band D,0.79,2025-01-27
767,66051,7884.83,Band B,1.15,2024-07-27
768,79184,4196.64,Band B,0.86,2024-06-29
769,91990,10743.32,Band E,1.11,2024-07-16
770,203422,9728.5,Band D,1.11,2025-04-15
771,180328,11114.91,Band E,0.82,2025-08-02
772,201945,10354.63,Band E,1.03,2024-08-25
773,165253,30009.58,Band D,0.84,2025-02-17
774,150938,7917.28,Band E,0.76,2026-05-10
775,130691,12316.89,Band E,1.17,2024-12-17
776,167186,15427.42,Band D,0.77,2025-01-08
777,193946,9642.13,Band A,0.97,2024-11-28
778,91719,14714.19,Band B,1.18,2025-01-06
779,206438,22769.45,Band D,0.8,2026-01-19
780,123151,23683.25,Band C,0.94,2024-12-09
781,167576,15189.57,Band C,0.95,2024-06-19
782,194365,11667.11,Band B,0.86,2025-10-25
783,200248,7985.83,Band D,1.04,2025-01-11
784,150964,6240.37,Band B,1.21,2024-08-10
785,67633,3324.02,Band A,1.02,2025-12-29
786,140822,15159.85,Band C,0.86,2024-11-16
787,130093,9768.53,Band C,1.18,2025-03-14
788,151552,4944.35,Band D,1.19,2025-06-08
789,135299,11448.36,Band C,0.9,2025-06-15
790,73131,9284.75,Band D,0.76,2024-09-21
791,104784,13872.55,Band D,1.2,2024-12-06
792,108103,6869.66,Band B,1.07,2026-04-27
793,209831,21233.37,Band C,0.76,2024-06-14
794,83470,6721.63,Band C,0.92,2025-07-20
795,166552,23780.76,Band B,1.08,2025-09-10
796,131446,20022.44,Band A,0.76,2024-08-22
797,184351,21953.0,Band E,1.03,2025-07-06
798,160816,16874.39,Band B,1.23,2025-08-02
799,109372,19344.17,Band A,1.0,2025-04-01
800,86335,16276.07,Band C,1.2,2024-06-04
801,87552,14367.76,Band B,0.88,2024-09-12
802,207764,33528.56,Band C,0.85,2026-01-30
803,134405,4461.07,Band E,0.8,2026-03-01
804,209816,25335.35,Band A,0.92,2025-01-11
805,61073,6012.7,Band B,0.84,2024-11-07
806,73660,8803.27,Band B,1.17,2026-05-08
807,133300,21319.73,Band A,1.18,2025-10-14
808,189975,6210.4,Band C,1.12,2026-05-17
809,165194,6446.34,Band D,1.05,2025-11-29
810,110614,8089.77,Band C,0.81,2024-09-08
811,137194,18339.49,Band D,0.84,2026-04-21
812,106280,4577.21,Band D,0.88,2025-09-13
813,186364,25758.98,Band C,0.86,2025-09-19
814,126461,25188.71,Band A,0.86,2024-08-01
815,100506,11276.57,Band C,1.06,2025-01-25
816,129486,4745.0,Band A,0.92,2025-12-24
817,199123,12782.3,Band B,0.98,2025-10-12
818,164174,11178.88,Band E,0.85,2025-11-21
819,118243,5441.95,Band A,1.02,2024-07-06
820,132660,8142.1,Band D,0.81,2024-12-21
821,112104,11598.43,Band D,1.25,2025-11-26
822,105738,7055.22,Band C,1.25,2025-12-29
823,103648,18003.48,Band D,0.99,2024-08-04
824,198539,37353.79,Band E,1.17,2025-02-14
825,129376,8562.68,Band C,0.93,2025-09-02
826,118113,16433.12,Band E,0.92,2025-01-09
827,55814,7314.68,Band A,1.21,2024-11-19
828,209555,40857.5,Band C,1.18,2026-04-25
829,170068,28082.14,Band A,1.09,2024-08-30
830,162002,12473.45,Band C,0.84,2024-07-13
831,168417,28743.25,Band C,0.82,2025-12-06
832,136439,23930.62,Band A,0.78,2025-11-20
833,137941,22722.79,Band B,1.14,2025-02-06
834,148968,12280.3,Band D,0.76,2025-05-31
835,122639,14358.75,Band E,0.89,2024-11-16
836,74621,5230.56,Band B,0.84,2025-11-11
837,110711,14804.78,Band C,1.09,2026-02-16
838,65937,8136.94,Band C,1.17,2024-10-13
839,184311,16959.95,Band D,1.08,2024-10-19
840,109821,3563.17,Band E,0.89,2025-04-05
841,93070,9607.84,Band B,0.88,2025-06-10
842,82052,14174.98,Band B,0.88,2026-05-02
843,115574,19320.5,Band E,1.12,2026-05-29
844,55445,3131.89,Band E,1.24,2025-05-31
845,122165,23839.67,Band D,1.03,2025-09-04
846,159186,19352.8,Band D,1.11,2026-04-24
847,194143,17168.95,Band B,1.13,2025-09-21
848,178010,12319.56,Band A,1.22,2025-11-07
849,64074,3198.09,Band A,1.16,2025-03-13
850,75548,11224.07,Band C,1.19,2025-05-29
851,78824,5095.1,Band C,0.85,2026-05-03
852,202407,39126.57,Band E,1.04,2024-08-13
853,121362,23784.46,Band E,0.84,2025-07-31
854,175454,34682.96,Band C,1.0,2024-09-07
855,192423,31105.04,Band D,1.03,2026-01-05
856,176234,22616.95,Band E,0.98,2024-10-12
857,106045,13593.22,Band E,1.12,2026-01-30
858,122127,7668.79,Band E,1.12,2025-04-05
859,103423,16046.12,Band A,0.94,2025-09-09
860,177123,8227.62,Band E,0.79,2025-05-15
861,131815,13904.01,Band A,1.09,2025-02-13
862,204182,11470.0,Band E,1.18,2024-07-02
863,66990,8739.78,Band C,1.05,2025-12-21
864,134991,15193.87,Band C,1.16,2025-10-16
865,95574,17800.93,Band B,1.22,2025-12-11
866,190531,28328.45,Band D,0.77,2025-03-15
867,65493,8432.09,Band D,0.87,2026-02-03
868,97156,18521.16,Band E,0.81,2026-06-02
869,201076,28283.79,Band D,1.24,2024-09-28
870,96133,3491.16,Band D,1.07,2025-05-05
871,56677,4988.81,Band B,0.82,2026-02-18
872,144832,25994.48,Band D,0.75,2025-06-17
873,93959,16476.77,Band C,0.78,2025-10-17
874,90932,7628.85,Band D,1.22,2026-02-10
875,94013,9222.56,Band C,1.06,2026-03-07
876,208810,20531.62,Band D,0.76,2025-08-22
877,91964,15648.46,Band E,1.06,2024-12-20
878,95986,3256.21,Band A,1.13,2026-05-01
879,161262,11068.44,Band B,0.96,2024-06-07
880,166663,19107.15,Band B,1.18,2025-12-27
881,149877,18773.68,Band C,0.93,2024-12-27
882,87660,14198.94,Band A,0.82,2024-09-30
883,166835,31782.11,Band C,0.82,2024-07-18
884,123909,5378.17,Band A,0.8,2024-09-29
885,186596,31604.57,Band B,0.89,2025-12-04
886,196392,31289.54,Band E,0.96,2024-10-25
887,194578,29857.43,Band C,0.86,2024-06-09
888,128378,20013.46,Band D,0.93,2025-06-20
889,204731,6647.75,Band E,1.23,2026-05-23
890,68647,9590.77,Band D,0.8,2026-01-06
891,141634,8681.49,Band B,0.96,2025-04-15
892,131967,5290.69,Band A,0.89,2025-01-18
893,97197,8116.84,Band C,1.11,2024-11-16
894,121837,10561.94,Band B,0.96,2025-08-06
895,142674,5631.49,Band E,0.92,2025-06-15
896,113574,19891.94,Band C,1.05,2026-04-29
897,143663,14433.88,Band E,1.09,2025-08-15
898,148799,6772.35,Band A,0.83,2025-01-05
899,61265,4504.74,Band E,0.99,2024-08-17
900,132437,4610.14,Band E,1.08,2025-01-13
901,208633,9342.3,Band B,0.96,2024-10-06
902,117002,14909.39,Band E,1.22,2025-03-02
903,132113,23164.06,Band B,0.79,2024-09-08
904,134862,24135.36,Band B,0.92,2026-03-25
905,69151,6941.42,Band A,1.14,2024-12-06
906,126051,18664.34,Band E,1.02,2025-09-14
907,179868,29290.8,Band A,0.95,2025-01-25
908,142768,23584.67,Band D,0.79,2024-09-22
909,183591,16757.78,Band A,0.96,2024-12-02
910,183041,7381.19,Band C,0.89,2024-11-11
911,199962,13702.19,Band A,0.83,2024-08-13
912,198720,29312.07,Band B,0.86,2024-12-08
913,130796,20773.15,Band E,1.22,2025-03-24
914,144341,4715.22,Band C,1.18,2025-09-03
915,123631,4246.03,Band A,1.21,2026-01-03
916,84530,8822.93,Band C,0.89,2025-06-18
917,87163,12852.3,Band B,1.23,2026-03-13
918,93677,3660.92,Band D,0.93,2026-04-07
919,164356,32058.82,Band D,0.82,2024-06-15
920,149753,11044.72,Band B,1.16,2024-06-03
921,84561,16421.23,Band E,1.22,2026-02-27
922,174044,13238.44,Band D,1.07,2024-09-26
923,196218,21918.19,Band C,0.98,2025-06-02
924,191938,20446.42,Band B,0.93,2024-06-27
925,187407,33513.91,Band C,0.92,2025-09-16
926,72950,13228.95,Band A,1.02,2026-04-27
927,73522,11979.66,Band D,1.15,2026-04-09
928,146233,4633.83,Band D,1.16,2025-02-26
929,67932,8578.22,Band A,0.77,2025-02-12
930,170150,33223.25,Band A,0.91,2026-01-08
931,104941,5149.77,Band C,0.89,2024-07-28
932,71338,4936.21,Band C,0.92,2026-02-15
933,105900,15664.98,Band D,0.9,2024-10-14
934,137286,22815.82,Band B,0.86,2025-08-09
935,89480,9599.44,Band C,0.87,2026-02-12
936,85048,12180.68,Band B,0.8,2024-07-25
937,104624,6378.25,Band B,1.19,2024-08-24
938,172208,13494.67,Band A,0.8,2024-09-05
939,114635,4066.29,Band C,0.93,2025-04-07
940,191750,27933.5,Band B,0.78,2024-06-18
941,65036,5821.35,Band C,1.16,2026-03-13
942,62313,7521.39,Band A,0.91,2025-08-17
943,95207,18144.68,Band C,1.04,2025-08-11
944,184295,21767.03,Band E,0.98,2024-12-25
945,122135,18112.47,Band D,0.79,2024-07-28
946,83183,8460.16,Band B,0.88,2026-04-16
947,146736,10600.69,Band E,0.83,2026-02-16
948,162350,17807.89,Band D,0.85,2026-04-02
949,163946,15611.33,Band A,0.87,2024-11-28
950,64864,4414.54,Band C,0.81,2025-07-09
951,156735,16908.14,Band A,0.95,2025-04-23
952,120265,23549.12,Band C,1.0,2025-09-07
953,90518,9823.33,Band A,1.08,2024-06-13
954,70563,4427.9,Band A,1.01,2024-10-12
955,186381,20767.25,Band B,0.78,2025-03-22
956,92779,17867.38,Band D,0.96,2024-08-02
957,148864,11740.2,Band A,1.22,2025-03-02
958,165630,23751.68,Band E,1.07,2025-01-09
959,78685,15246.44,Band D,1.1,2025-11-26
960,168455,18411.83,Band D,1.11,2025-05-26
961,66296,7263.59,Band E,1.07,2026-03-10
962,58715,3068.81,Band C,1.03,2024-12-10
963,168575,32579.64,Band B,1.11,2024-10-13
964,91648,17788.15,Band C,0.75,2025-12-12
965,110285,16810.64,Band E,0.86,2024-12-20
966,98712,3685.41,Band E,1.03,2024-07-08
967,176170,23586.99,Band B,0.84,2026-03-24
968,149139,15626.93,Band E,1.05,2026-05-02
969,75293,9928.36,Band D,1.23,2025-06-13
970,190573,9594.21,Band E,1.24,2025-10-27
971,96048,16141.51,Band E,0.97,2024-11-22
972,70313,3246.77,Band B,1.12,2025-07-05
973,164375,10198.47,Band C,1.01,2025-08-05
974,63165,11657.41,Band C,1.12,2026-04-11
975,136350,22828.02,Band A,1.14,2024-07-06
976,170653,33677.57,Band C,0.88,2026-05-21
977,102539,18836.95,Band C,1.1,2026-05-09
978,78654,12216.98,Band C,1.01,2025-10-21
979,102488,10876.5,Band C,0.82,2025-06-26
980,190268,15074.98,Band B,1.13,2026-03-17
981,110151,8450.51,Band A,1.21,2024-06-05
982,92772,10229.4,Band E,0.79,2025-05-20
983,90453,13241.64,Band C,1.24,2025-04-30
984,85840,14062.47,Band A,0.84,2025-03-10
985,158218,9305.68,Band E,1.18,2026-04-17
986,149400,8946.93,Band E,0.98,2024-12-14
987,58050,2437.45,Band B,1.14,2026-03-22
988,133093,6024.58,Band D,1.23,2025-04-11
989,104035,5032.12,Band A,1.17,2024-08-10
990,158478,9017.21,Band E,1.07,2025-03-22
991,131281,5863.25,Band C,0.96,2024-07-20
992,124088,20102.42,Band E,0.96,2025-02-08
993,182099,25341.76,Band C,0.86,2025-02-07
994,172810,6851.53,Band E,1.13,2024-09-03
995,81778,14266.15,Band B,0.77,2024-10-09
996,124124,5787.64,Band D,0.95,2024-07-24
997,168296,11479.99,Band A,0.79,2026-01-14
998,135998,21459.06,Band A,1.24,2026-03-30
999,119092,14613.22,Band D,1.03,2025-05-30
1000,86343,7667.52,Band C,0.95,2024-12-18
1001,180521,5682.65,Band A,1.25,2024-07-25
1002,182585,33480.33,Band C,1.02,2024-07-27
1003,200127,35554.09,Band B,1.05,2026-05-11
1004,72808,10419.79,Band E,1.25,2024-07-20
1005,78356,8062.79,Band B,0.78,2025-05-02
1006,170773,14492.87,Band B,0.97,2026-04-01
1007,174638,21014.28,Band C,0.9,2026-03-26
1008,142285,24743.91,Band E,1.07,2026-05-15
1009,173016,25796.25,Band B,1.14,2025-07-24
1010,195425,17063.58,Band A,1.12,2025-01-27
1011,204041,23297.29,Band E,1.23,2024-07-19
1012,111100,21050.89,Band E,1.21,2025-01-12
1013,89433,8460.01,Band B,0.95,2025-04-24
1014,186875,24926.9,Band D,1.18,2026-05-31
1015,162600,11754.28,Band C,1.02,2024-06-17
1016,195057,28396.84,Band A,1.06,2025-07-20
1017,187227,36031.95,Band A,0.92,2024-07-08
1018,55120,7128.02,Band B,0.8,2025-09-28
1019,90537,9950.92,Band D,0.96,2025-08-16
1020,183163,14518.22,Band E,1.21,2025-06-18
1021,203900,35261.35,Band D,0.83,2024-06-16
1022,98396,11777.48,Band D,1.05,2024-11-29
1023,178998,10193.43,Band A,1.19,2025-07-26
1024,181234,30849.98,Band C,1.06,2025-01-11
1025,189088,17922.58,Band D,1.2,2026-05-16
1026,134982,12259.05,Band A,1.04,2026-01-25
1027,77537,9352.71,Band E,1.16,2025-04-22
1028,140292,20413.0,Band D,1.17,2026-03-07
1029,102296,19756.34,Band B,1.24,2025-07-28
1030,71085,6053.17,Band B,0.75,2025-10-08
1031,83628,8875.31,Band A,1.08,2025-07-10
1032,100593,15762.1,Band A,0.85,2024-11-02
1033,203848,7081.52,Band D,0.94,2024-06-05
1034,156369,19222.85,Band B,1.16,2024-11-20
1035,158598,10399.65,Band D,1.12,2026-01-03
1036,130239,15729.87,Band C,1.09,2025-10-26
1037,146250,19186.87,Band C,0.92,2025-09-23
1038,152071,8936.43,Band D,1.08,2026-04-08
1039,92305,13012.05,Band E,0.79,2024-08-28
1040,128410,23461.04,Band B,1.1,2025-09-25
1041,157343,17179.17,Band D,1.01,2026-05-13
1042,91154,5851.77,Band A,0.88,2026-03-21
1043,150183,6714.2,Band B,1.17,2025-12-21
1044,107943,9915.11,Band A,1.14,2025-09-17
1045,177855,27650.48,Band E,0.97,2025-08-26
1046,151717,5743.82,Band C,0.96,2025-08-13
1047,68566,6534.23,Band C,0.79,2025-07-20
1048,165014,31222.9,Band A,0.81,2025-10-15
1049,183759,25271.61,Band E,1.23,2025-05-12
1050,99815,4279.45,Band D,1.18,2025-08-11
1051,114550,18784.3,Band C,0.92,2025-09-06
1052,82630,6071.45,Band A,0.77,2024-06-14
1053,79792,2412.66,Band A,0.9,2025-04-18
1054,205684,35766.98,Band B,1.18,2025-05-07
1055,192352,16762.39,Band E,1.12,2026-01-28
1056,118011,7202.71,Band E,1.12,2024-12-02
1057,200722,37171.45,Band A,0.92,2025-01-07
1058,95014,15499.5,Band C,1.15,2025-05-29
1059,160804,19272.28,Band D,1.17,2026-05-31
1060,165145,23854.47,Band D,1.01,2025-02-21
1061,153342,25589.9,Band C,0.91,2024-06-08
1062,149021,7305.05,Band D,0.88,2024-06-06
1063,78009,11089.1,Band C,0.76,2025-01-03
1064,71165,2841.74,Band D,0.77,2025-05-21
1065,88455,12042.45,Band D,0.9,2025-05-26
1066,172755,24493.82,Band E,0.96,2025-03-29
1067,209293,22213.36,Band C,1.16,2024-09-24
