employee_id,review_cycle,performance_rating,potential_rating,review_submitted_date,promotion_recommendation
154,2024-H1,4,Low,2025-09-15,No
154,2024-H2,2,Low,2025-04-02,No
154,2025-H1,2,Medium,2026-03-16,No
154,2025-H2,4,Medium,2024-12-12,No
155,2024-H1,1,Medium,2025-10-16,No
155,2024-H2,3,Medium,2024-06-25,No
155,2025-H1,3,High,2025-12-20,No
155,2025-H2,4,High,2026-04-01,No
156,2024-H1,4,High,2026-01-11,No
156,2024-H2,3,Medium,2025-01-10,No
156,2025-H1,3,Low,2026-05-18,No
156,2025-H2,3,Medium,2026-04-24,No
157,2024-H1,4,High,2024-11-16,Yes
157,2024-H2,4,Medium,2025-01-26,No
157,2025-H1,5,Medium,2026-01-12,No
157,2025-H2,3,Medium,2025-12-07,Yes
158,2024-H1,4,Medium,2026-03-17,No
158,2024-H2,3,Low,2024-07-18,No
158,2025-H1,4,Medium,2025-04-15,No
158,2025-H2,4,High,2025-05-11,Yes
159,2024-H1,5,Medium,2024-09-30,No
159,2024-H2,2,Medium,2026-04-18,Yes
159,2025-H1,3,Medium,2024-08-31,Yes
159,2025-H2,3,Medium,2025-12-07,No
160,2024-H1,1,Medium,2024-06-23,No
160,2024-H2,4,Low,2024-08-30,No
160,2025-H1,4,Medium,2024-08-19,No
160,2025-H2,3,Medium,2025-07-30,No
161,2024-H1,3,High,2024-07-10,No
161,2024-H2,4,Medium,2024-07-12,No
161,2025-H1,3,Medium,2024-07-31,No
161,2025-H2,5,Medium,2024-09-16,Yes
162,2024-H1,4,Medium,2026-03-25,No
162,2024-H2,4,High,2024-11-24,No
162,2025-H1,5,High,2026-02-25,No
162,2025-H2,2,Medium,2024-12-01,No
163,2024-H1,3,High,2025-06-13,No
163,2024-H2,5,Medium,2025-10-19,No
163,2025-H1,4,Medium,2024-09-19,No
163,2025-H2,5,Low,2026-04-11,No
164,2024-H1,3,Medium,2024-12-22,No
164,2024-H2,3,Medium,2025-08-11,No
164,2025-H1,3,Low,2025-11-27,No
164,2025-H2,4,Medium,2025-03-19,No
165,2024-H1,4,Medium,2025-08-24,No
165,2024-H2,3,Medium,2024-10-27,No
165,2025-H1,4,Low,2024-10-31,Yes
165,2025-H2,4,Medium,2025-07-22,No
166,2024-H1,3,Medium,2025-01-10,No
166,2024-H2,3,Medium,2026-04-12,No
166,2025-H1,3,Medium,2025-04-30,No
166,2025-H2,3,Medium,2025-07-18,No
167,2024-H1,3,Medium,2024-11-13,Yes
167,2024-H2,4,Medium,2025-04-14,No
167,2025-H1,3,Medium,2026-01-15,Yes
167,2025-H2,1,Low,2024-08-22,Yes
168,2024-H1,3,High,2025-12-31,No
168,2024-H2,2,High,2026-05-06,No
168,2025-H1,3,Medium,2025-04-26,Yes
168,2025-H2,3,High,2025-09-01,Yes
169,2024-H1,4,Low,2026-04-24,No
169,2024-H2,4,Medium,2024-12-02,No
169,2025-H1,5,High,2024-09-19,No
169,2025-H2,4,Medium,2025-09-10,No
170,2024-H1,3,Medium,2025-01-09,No
170,2024-H2,5,High,2026-03-03,No
170,2025-H1,4,Medium,2024-09-09,No
170,2025-H2,4,Medium,2025-06-09,No
171,2024-H1,3,Medium,2025-04-10,No
171,2024-H2,5,Medium,2025-11-28,No
171,2025-H1,4,Medium,2025-02-22,No
171,2025-H2,1,Medium,2025-04-13,No
172,2024-H1,3,Medium,2024-09-22,No
172,2024-H2,4,High,2025-04-07,No
172,2025-H1,3,Medium,2025-02-11,No
172,2025-H2,2,Low,2024-06-21,No
173,2024-H1,5,Medium,2025-11-23,No
173,2024-H2,5,High,2025-11-07,No
173,2025-H1,5,Low,2026-01-06,No
173,2025-H2,2,Medium,2025-02-03,No
174,2024-H1,4,Medium,2026-04-09,No
174,2024-H2,3,Medium,2025-08-24,No
174,2025-H1,3,Medium,2026-02-26,No
174,2025-H2,3,Medium,2025-07-28,No
175,2024-H1,3,Medium,2025-01-21,No
175,2024-H2,3,Medium,2025-11-07,Yes
175,2025-H1,3,High,2026-05-01,No
175,2025-H2,4,Medium,2024-06-24,No
176,2024-H1,2,High,2025-12-22,No
176,2024-H2,4,Low,2024-09-30,Yes
176,2025-H1,3,High,2025-02-06,No
176,2025-H2,5,Medium,2025-05-22,No
177,2024-H1,4,Medium,2026-02-05,No
177,2024-H2,2,Medium,2025-02-21,Yes
177,2025-H1,3,Low,2025-10-08,No
177,2025-H2,3,Medium,2024-11-29,No
178,2024-H1,4,Medium,2024-11-19,No
178,2024-H2,5,Medium,2024-07-20,No
178,2025-H1,1,Medium,2026-03-24,No
178,2025-H2,3,Medium,2024-07-16,Yes
179,2024-H1,3,High,2025-12-12,No
179,2024-H2,2,Medium,2024-09-01,No
179,2025-H1,2,Medium,2025-11-01,No
179,2025-H2,3,Medium,2024-06-19,No
180,2024-H1,3,Medium,2025-05-09,No
180,2024-H2,5,Medium,2024-11-10,No
180,2025-H1,3,Medium,2024-09-27,No
180,2025-H2,3,Low,2025-04-27,No
181,2024-H1,3,High,2025-05-29,No
181,2024-H2,3,Medium,2025-12-14,No
181,2025-H1,3,Low,2024-06-24,No
181,2025-H2,3,Medium,2025-07-11,No
182,2024-H1,3,Medium,2025-01-17,No
182,2024-H2,3,Medium,2025-01-23,No
182,2025-H1,4,Low,2025-01-12,No
182,2025-H2,3,High,2025-07-19,No
183,2024-H1,4,Low,2025-08-08,No
183,2024-H2,3,High,2025-01-21,No
183,2025-H1,3,High,2025-09-20,No
183,2025-H2,4,Medium,2026-04-08,No
184,2024-H1,3,Medium,2025-03-17,No
184,2024-H2,2,Medium,2026-02-16,No
184,2025-H1,3,Medium,2026-05-26,No
184,2025-H2,5,High,2025-01-18,No
185,2024-H1,3,Medium,2025-04-24,No
185,2024-H2,3,Low,2025-07-01,No
185,2025-H1,4,Low,2025-02-25,Yes
185,2025-H2,3,Medium,2025-09-28,Yes
186,2024-H1,1,Medium,2025-10-13,No
186,2024-H2,5,Medium,2026-05-07,Yes
186,2025-H1,3,High,2025-05-21,No
186,2025-H2,4,Medium,2025-08-13,No
187,2024-H1,4,Medium,2025-04-11,No
187,2024-H2,2,Low,2025-12-21,No
187,2025-H1,4,Medium,2025-08-04,No
187,2025-H2,4,Medium,2026-05-16,No
188,2024-H1,3,Medium,2025-11-27,No
188,2024-H2,4,Medium,2025-08-23,No
188,2025-H1,1,Medium,2025-10-17,No
188,2025-H2,1,Medium,2025-12-06,No
189,2024-H1,4,Low,2025-08-19,No
189,2024-H2,2,High,2025-01-13,Yes
189,2025-H1,3,Medium,2024-10-25,No
189,2025-H2,1,Medium,2025-03-23,No
190,2024-H1,2,Low,2025-01-08,No
190,2024-H2,4,Medium,2024-12-20,No
190,2025-H1,3,Medium,2024-11-26,No
190,2025-H2,1,Medium,2024-12-21,No
191,2024-H1,3,Medium,2024-07-13,Yes
191,2024-H2,3,High,2025-10-07,No
191,2025-H1,4,High,2025-09-10,No
191,2025-H2,4,Medium,2025-05-30,Yes
192,2024-H1,3,Medium,2025-09-09,No
192,2024-H2,3,Medium,2026-05-05,Yes
192,2025-H1,3,High,2024-10-28,No
192,2025-H2,4,Medium,2026-02-06,No
193,2024-H1,3,Medium,2026-01-19,Yes
193,2024-H2,4,Medium,2025-05-13,No
193,2025-H1,3,Low,2026-04-10,No
193,2025-H2,3,Medium,2026-05-28,No
194,2024-H1,3,Medium,2025-08-21,No
194,2024-H2,3,Medium,2024-08-30,No
194,2025-H1,3,Medium,2026-05-18,Yes
194,2025-H2,3,Medium,2024-11-13,No
195,2024-H1,3,Medium,2025-03-19,No
195,2024-H2,4,High,2025-05-06,No
195,2025-H1,4,Medium,2025-12-01,No
195,2025-H2,3,Medium,2025-07-14,No
196,2024-H1,3,Medium,2025-12-05,No
196,2024-H2,4,Medium,2026-02-08,No
196,2025-H1,4,Medium,2026-03-16,No
196,2025-H2,5,Medium,2025-09-01,No
197,2024-H1,4,High,2024-10-24,No
197,2024-H2,4,High,2025-10-04,Yes
197,2025-H1,4,High,2026-04-03,No
197,2025-H2,3,Medium,2025-01-09,Yes
198,2024-H1,4,Medium,2025-05-05,No
198,2024-H2,3,Medium,2024-08-25,Yes
198,2025-H1,3,High,2025-08-22,No
198,2025-H2,4,Medium,2025-11-12,No
199,2024-H1,4,Medium,2025-12-09,No
199,2024-H2,5,Low,2024-07-07,No
199,2025-H1,3,Medium,2025-01-12,Yes
199,2025-H2,3,High,2024-06-24,No
200,2024-H1,2,Medium,2024-06-13,No
200,2024-H2,4,Medium,2025-10-31,No
200,2025-H1,3,Medium,2025-10-15,No
200,2025-H2,3,Medium,2025-07-20,No
201,2024-H1,3,Medium,2025-10-17,No
201,2024-H2,4,Medium,2024-07-23,No
201,2025-H1,3,Medium,2025-08-15,Yes
201,2025-H2,3,Medium,2026-05-06,No
202,2024-H1,4,Low,2025-08-01,No
202,2024-H2,1,Medium,2025-08-09,No
202,2025-H1,1,Medium,2024-07-08,No
202,2025-H2,3,Low,2024-06-20,No
203,2024-H1,2,Medium,2025-06-08,Yes
203,2024-H2,3,Medium,2025-03-20,No
203,2025-H1,2,Low,2024-09-28,No
203,2025-H2,4,Medium,2025-12-07,No
204,2024-H1,4,Medium,2025-02-04,No
204,2024-H2,3,Medium,2025-02-21,No
204,2025-H1,3,Medium,2024-09-24,No
204,2025-H2,3,High,2025-10-22,Yes
205,2024-H1,4,Low,2025-10-29,No
205,2024-H2,2,Medium,2025-08-08,No
205,2025-H1,3,Medium,2025-05-30,Yes
205,2025-H2,1,Low,2025-03-05,No
206,2024-H1,2,Medium,2025-07-14,No
206,2024-H2,3,Medium,2025-03-27,No
206,2025-H1,2,Medium,2025-03-18,No
206,2025-H2,3,Medium,2026-03-12,No
207,2024-H1,4,Medium,2024-10-15,No
207,2024-H2,3,Medium,2025-10-05,No
207,2025-H1,4,Medium,2026-03-13,No
207,2025-H2,3,Medium,2026-04-30,No
208,2024-H1,5,High,2025-05-08,Yes
208,2024-H2,4,Medium,2026-04-12,No
208,2025-H1,3,Medium,2025-07-11,No
208,2025-H2,3,Medium,2026-02-12,No
209,2024-H1,3,Medium,2024-07-10,No
209,2024-H2,5,Medium,2025-09-13,No
209,2025-H1,3,Medium,2025-12-27,No
209,2025-H2,4,Low,2024-06-22,No
210,2024-H1,3,High,2025-02-26,No
210,2024-H2,4,Medium,2026-05-15,No
210,2025-H1,3,Medium,2024-12-19,No
210,2025-H2,1,Medium,2024-11-08,No
211,2024-H1,4,Medium,2025-09-11,No
211,2024-H2,2,Medium,2025-07-14,Yes
211,2025-H1,2,Medium,2025-02-18,No
211,2025-H2,4,Medium,2026-03-04,No
212,2024-H1,3,Medium,2025-07-02,No
212,2024-H2,4,Medium,2024-12-18,No
212,2025-H1,4,High,2025-01-08,No
212,2025-H2,3,High,2025-11-09,No
213,2024-H1,3,Medium,2025-02-14,No
213,2024-H2,3,High,2025-12-16,No
213,2025-H1,3,Medium,2026-06-02,No
213,2025-H2,5,Medium,2025-05-18,No
214,2024-H1,5,Medium,2025-12-25,Yes
214,2024-H2,4,Medium,2024-08-31,No
214,2025-H1,4,Medium,2024-12-30,No
214,2025-H2,4,Medium,2024-06-11,No
215,2024-H1,3,Medium,2026-02-02,No
215,2024-H2,4,Low,2024-06-15,Yes
215,2025-H1,3,Medium,2024-08-03,No
215,2025-H2,3,Medium,2024-06-28,Yes
216,2024-H1,3,Medium,2025-12-31,No
216,2024-H2,3,Medium,2025-12-10,No
216,2025-H1,5,Medium,2024-12-29,No
216,2025-H2,3,Medium,2026-03-02,No
217,2024-H1,3,Medium,2024-07-02,No
217,2024-H2,3,Medium,2025-11-02,No
217,2025-H1,2,Medium,2024-12-02,No
217,2025-H2,3,Medium,2026-05-18,No
218,2024-H1,4,High,2024-10-11,No
218,2024-H2,5,Medium,2025-11-04,No
218,2025-H1,3,Medium,2025-12-15,Yes
218,2025-H2,2,Medium,2025-11-06,No
219,2024-H1,3,Low,2025-12-31,No
219,2024-H2,1,Medium,2025-05-31,No
219,2025-H1,3,Medium,2025-11-03,No
219,2025-H2,3,Medium,2025-09-16,No
220,2024-H1,4,Medium,2026-05-29,No
220,2024-H2,2,Medium,2026-01-04,Yes
220,2025-H1,5,Medium,2025-12-18,No
220,2025-H2,3,Medium,2024-09-10,No
221,2024-H1,3,Medium,2025-05-25,No
221,2024-H2,1,Medium,2026-01-19,No
221,2025-H1,3,Medium,2026-05-06,No
221,2025-H2,4,High,2025-12-10,No
222,2024-H1,5,High,2024-09-18,No
222,2024-H2,3,Medium,2026-05-12,No
222,2025-H1,3,Medium,2025-10-03,No
222,2025-H2,3,High,2025-01-19,No
223,2024-H1,3,Low,2024-08-29,Yes
223,2024-H2,3,High,2025-05-01,No
223,2025-H1,4,Medium,2025-10-05,No
223,2025-H2,1,Medium,2025-02-17,No
224,2024-H1,5,Medium,2025-12-21,No
224,2024-H2,3,Medium,2025-03-20,No
224,2025-H1,3,Low,2024-08-13,No
224,2025-H2,3,High,2025-05-25,No
225,2024-H1,3,Medium,2025-02-12,No
225,2024-H2,4,Medium,2025-08-30,No
225,2025-H1,3,Medium,2024-09-13,No
225,2025-H2,3,Medium,2025-12-26,No
226,2024-H1,4,High,2025-11-10,No
226,2024-H2,3,High,2025-09-12,Yes
226,2025-H1,4,Low,2024-12-09,No
226,2025-H2,1,Medium,2025-12-24,No
227,2024-H1,2,Low,2024-06-18,No
227,2024-H2,3,Medium,2024-12-10,No
227,2025-H1,3,Medium,2025-02-15,No
227,2025-H2,3,Medium,2024-12-18,No
228,2024-H1,4,Low,2024-08-04,No
228,2024-H2,3,High,2025-03-22,No
228,2025-H1,3,Medium,2026-05-10,No
228,2025-H2,4,Medium,2026-04-03,No
229,2024-H1,2,Medium,2024-07-30,No
229,2024-H2,4,Low,2026-04-30,No
229,2025-H1,2,Medium,2024-11-27,No
229,2025-H2,3,High,2026-05-12,No
230,2024-H1,3,Low,2025-09-27,No
230,2024-H2,4,Medium,2025-01-20,Yes
230,2025-H1,3,Medium,2025-06-11,No
230,2025-H2,3,Medium,2026-05-24,Yes
231,2024-H1,3,Medium,2024-07-05,No
231,2024-H2,3,Low,2024-10-29,No
231,2025-H1,4,Medium,2024-09-18,No
231,2025-H2,1,High,2025-03-17,No
232,2024-H1,4,Medium,2025-10-18,No
232,2024-H2,3,Medium,2024-07-26,Yes
232,2025-H1,3,Medium,2025-09-23,No
232,2025-H2,5,Medium,2025-07-16,No
233,2024-H1,4,Low,2025-08-12,No
233,2024-H2,2,High,2024-08-12,No
233,2025-H1,3,Medium,2024-10-28,Yes
233,2025-H2,3,Medium,2025-10-21,No
234,2024-H1,2,High,2026-05-04,Yes
234,2024-H2,3,Medium,2026-02-01,No
234,2025-H1,2,Medium,2026-02-04,No
234,2025-H2,4,Medium,2026-03-19,No
235,2024-H1,4,Medium,2025-07-31,No
235,2024-H2,2,Medium,2024-07-25,No
235,2025-H1,4,Medium,2025-12-14,No
235,2025-H2,4,High,2025-12-29,No
236,2024-H1,2,Medium,2025-08-25,No
236,2024-H2,4,Medium,2024-09-24,No
236,2025-H1,4,Medium,2024-10-08,No
236,2025-H2,3,Medium,2024-08-23,No
237,2024-H1,3,Medium,2025-01-16,No
237,2024-H2,3,Medium,2025-11-21,No
237,2025-H1,4,Medium,2025-12-03,No
237,2025-H2,3,Medium,2024-12-22,Yes
238,2024-H1,4,High,2024-12-30,No
238,2024-H2,2,Medium,2025-12-30,No
238,2025-H1,1,Low,2026-04-18,No
238,2025-H2,2,Medium,2026-03-02,Yes
239,2024-H1,2,Medium,2025-05-03,No
239,2024-H2,3,Medium,2024-07-09,No
239,2025-H1,3,High,2024-10-28,No
239,2025-H2,3,Medium,2026-01-13,Yes
240,2024-H1,3,High,2026-02-08,No
240,2024-H2,3,Low,2025-03-17,No
240,2025-H1,4,Medium,2025-09-02,No
240,2025-H2,5,Low,2024-12-03,No
241,2024-H1,3,Medium,2026-04-26,No
241,2024-H2,1,Medium,2025-04-14,No
241,2025-H1,3,Low,2025-03-05,No
241,2025-H2,3,High,2026-02-17,Yes
242,2024-H1,3,Medium,2025-05-19,No
242,2024-H2,3,High,2024-09-07,No
242,2025-H1,5,Medium,2025-02-19,No
242,2025-H2,2,Low,2025-08-04,No
243,2024-H1,3,Medium,2025-09-14,No
243,2024-H2,4,Medium,2026-02-10,No
243,2025-H1,4,Medium,2025-01-10,No
243,2025-H2,3,Low,2025-06-01,No
244,2024-H1,3,Low,2024-08-07,No
244,2024-H2,3,High,2024-07-10,No
244,2025-H1,3,Low,2024-11-19,Yes
244,2025-H2,4,Low,2025-04-24,No
245,2024-H1,3,High,2025-12-11,Yes
245,2024-H2,3,High,2025-07-31,No
245,2025-H1,5,Low,2025-09-08,No
245,2025-H2,3,Medium,2024-11-24,Yes
246,2024-H1,3,High,2025-07-08,No
246,2024-H2,2,Medium,2025-07-21,No
246,2025-H1,3,Medium,2025-01-09,No
246,2025-H2,4,Low,2025-08-20,Yes
247,2024-H1,4,High,2024-10-26,Yes
247,2024-H2,3,Medium,2026-04-06,Yes
247,2025-H1,5,High,2025-06-22,No
247,2025-H2,1,Medium,2025-02-10,No
248,2024-H1,3,Medium,2025-10-26,No
248,2024-H2,4,Low,2025-09-10,No
248,2025-H1,4,Medium,2025-07-16,Yes
248,2025-H2,3,Low,2026-02-09,No
249,2024-H1,3,High,2024-12-05,Yes
249,2024-H2,5,Medium,2026-03-28,No
249,2025-H1,5,Low,2025-01-31,No
249,2025-H2,3,Medium,2025-10-26,Yes
250,2024-H1,3,Medium,2025-06-11,No
250,2024-H2,3,Low,2025-02-20,No
250,2025-H1,3,Medium,2026-02-28,No
250,2025-H2,5,Medium,2025-11-19,No
251,2024-H1,3,Medium,2024-10-09,No
251,2024-H2,4,Medium,2025-03-19,No
251,2025-H1,3,High,2026-02-23,No
251,2025-H2,3,Medium,2026-01-07,Yes
252,2024-H1,2,Medium,2024-06-20,No
252,2024-H2,3,Medium,2024-12-01,No
252,2025-H1,3,Low,2024-12-23,No
252,2025-H2,3,High,2025-10-29,Yes
253,2024-H1,3,Medium,2026-03-12,No
253,2024-H2,3,Medium,2026-04-04,No
253,2025-H1,3,Medium,2024-10-17,No
253,2025-H2,3,Medium,2026-03-24,No
254,2024-H1,4,High,2025-07-01,No
254,2024-H2,2,Medium,2025-12-25,No
254,2025-H1,3,High,2025-12-29,No
254,2025-H2,4,Medium,2024-08-22,No
255,2024-H1,3,Medium,2024-07-29,No
255,2024-H2,4,Medium,2024-09-14,No
255,2025-H1,4,Medium,2024-11-25,Yes
255,2025-H2,4,Medium,2025-07-08,No
256,2024-H1,3,Medium,2025-10-01,No
256,2024-H2,3,Medium,2026-03-11,No
256,2025-H1,3,High,2025-11-28,No
256,2025-H2,4,Medium,2025-03-23,No
257,2024-H1,4,Low,2025-04-23,No
257,2024-H2,4,Low,2025-11-23,No
257,2025-H1,5,Medium,2025-11-12,Yes
257,2025-H2,4,Medium,2024-09-26,No
258,2024-H1,3,Medium,2024-11-07,No
258,2024-H2,3,Medium,2024-08-16,No
258,2025-H1,4,Medium,2026-02-09,No
258,2025-H2,3,Medium,2024-07-13,No
259,2024-H1,4,Medium,2024-09-22,No
259,2024-H2,3,High,2026-04-13,Yes
259,2025-H1,4,Medium,2024-11-23,No
259,2025-H2,4,High,2024-09-16,No
260,2024-H1,3,Medium,2025-04-11,No
260,2024-H2,3,Medium,2025-07-12,No
260,2025-H1,5,Medium,2024-12-04,No
260,2025-H2,2,Medium,2026-03-23,No
261,2024-H1,2,Low,2024-06-06,No
261,2024-H2,1,Low,2026-03-09,No
261,2025-H1,5,Medium,2026-04-04,No
261,2025-H2,3,Medium,2024-10-21,No
262,2024-H1,3,Medium,2024-06-16,Yes
262,2024-H2,3,Low,2024-10-28,No
262,2025-H1,3,High,2026-05-06,No
262,2025-H2,3,Medium,2024-07-07,Yes
263,2024-H1,1,High,2025-11-01,No
263,2024-H2,4,Medium,2026-06-02,No
263,2025-H1,2,Medium,2025-08-12,No
263,2025-H2,4,Medium,2024-07-25,No
264,2024-H1,3,Medium,2026-02-28,No
264,2024-H2,3,Medium,2024-10-18,No
264,2025-H1,3,High,2025-08-06,Yes
264,2025-H2,5,Medium,2026-01-28,No
265,2024-H1,4,Medium,2025-12-10,No
265,2024-H2,4,Low,2026-03-15,No
265,2025-H1,3,Low,2024-11-01,Yes
265,2025-H2,4,High,2025-12-26,No
266,2024-H1,3,Low,2024-09-04,No
266,2024-H2,3,High,2025-06-13,No
266,2025-H1,4,Medium,2024-12-21,No
266,2025-H2,4,Medium,2025-06-14,No
267,2024-H1,5,Medium,2025-03-22,Yes
267,2024-H2,3,Low,2025-05-09,No
267,2025-H1,3,Medium,2026-02-14,No
267,2025-H2,5,High,2024-12-05,No
268,2024-H1,3,Medium,2025-10-17,No
268,2024-H2,3,Medium,2024-12-15,No
268,2025-H1,4,Low,2025-02-27,No
268,2025-H2,4,Medium,2025-12-27,No
269,2024-H1,3,Medium,2026-01-10,No
269,2024-H2,1,Medium,2026-03-13,No
269,2025-H1,3,High,2024-11-11,Yes
269,2025-H2,3,High,2026-04-12,No
270,2024-H1,3,Medium,2024-06-07,Yes
270,2024-H2,4,High,2024-09-21,No
270,2025-H1,4,High,2024-11-22,No
270,2025-H2,3,Medium,2026-01-05,No
271,2024-H1,5,High,2025-04-15,No
271,2024-H2,3,Medium,2025-06-14,No
271,2025-H1,3,Medium,2026-04-20,No
271,2025-H2,3,Medium,2025-04-22,No
272,2024-H1,3,Medium,2024-10-03,No
272,2024-H2,5,Medium,2026-04-28,No
272,2025-H1,3,Medium,2026-03-30,No
272,2025-H2,3,Medium,2025-09-18,No
273,2024-H1,4,High,2025-09-23,Yes
273,2024-H2,3,High,2025-01-14,No
273,2025-H1,4,High,2025-09-18,No
273,2025-H2,3,High,2025-08-09,No
274,2024-H1,3,Low,2025-07-22,No
274,2024-H2,3,Low,2026-04-08,No
274,2025-H1,3,Low,2024-07-14,No
274,2025-H2,4,Medium,2025-06-24,No
275,2024-H1,2,Medium,2026-05-08,Yes
275,2024-H2,3,Medium,2026-02-27,No
275,2025-H1,1,High,2024-06-25,No
275,2025-H2,3,High,2026-04-19,No
276,2024-H1,4,High,2025-07-21,Yes
276,2024-H2,2,Medium,2025-10-31,No
276,2025-H1,3,High,2025-04-24,No
276,2025-H2,3,Medium,2024-07-02,Yes
277,2024-H1,3,Medium,2025-12-24,No
277,2024-H2,4,Low,2025-02-03,No
277,2025-H1,4,Medium,2024-09-18,No
277,2025-H2,3,Medium,2026-01-07,No
278,2024-H1,3,High,2025-12-29,No
278,2024-H2,3,Medium,2026-02-02,No
278,2025-H1,3,High,2025-01-12,No
278,2025-H2,5,Low,2026-04-16,No
279,2024-H1,3,Medium,2025-06-23,No
279,2024-H2,3,High,2025-12-14,No
279,2025-H1,3,Medium,2025-03-03,No
279,2025-H2,5,Low,2024-12-08,No
280,2024-H1,3,Medium,2025-12-05,Yes
280,2024-H2,4,Low,2024-11-05,No
280,2025-H1,3,Low,2026-04-11,Yes
280,2025-H2,3,Medium,2025-03-13,No
281,2024-H1,4,Low,2024-11-11,Yes
281,2024-H2,3,Medium,2026-05-30,No
281,2025-H1,4,Medium,2025-07-31,No
281,2025-H2,3,High,2024-11-14,No
282,2024-H1,5,High,2024-10-31,Yes
282,2024-H2,3,Medium,2024-07-09,No
282,2025-H1,5,High,2026-05-07,No
282,2025-H2,3,Medium,2026-01-17,Yes
283,2024-H1,5,Medium,2025-07-07,No
283,2024-H2,5,Low,2026-04-01,No
283,2025-H1,3,High,2026-01-03,No
283,2025-H2,4,Medium,2026-03-05,No
284,2024-H1,2,High,2025-07-18,No
284,2024-H2,5,High,2026-05-21,Yes
284,2025-H1,4,Medium,2025-11-03,No
284,2025-H2,4,Medium,2025-10-27,No
285,2024-H1,4,Medium,2024-12-02,Yes
285,2024-H2,3,Medium,2025-11-12,No
285,2025-H1,4,Medium,2025-06-29,No
285,2025-H2,3,Medium,2025-05-05,No
286,2024-H1,3,High,2025-01-20,No
286,2024-H2,3,High,2026-04-12,No
286,2025-H1,4,High,2025-10-30,Yes
286,2025-H2,2,Medium,2024-08-23,No
287,2024-H1,3,Medium,2025-04-29,No
287,2024-H2,3,High,2025-11-20,No
287,2025-H1,2,Medium,2025-11-22,No
287,2025-H2,3,Medium,2026-03-17,Yes
288,2024-H1,5,Low,2025-11-17,No
288,2024-H2,3,Medium,2025-10-10,Yes
288,2025-H1,5,Low,2025-03-28,Yes
288,2025-H2,5,Medium,2026-01-04,No
289,2024-H1,3,Medium,2025-09-25,No
289,2024-H2,4,Medium,2025-03-04,No
289,2025-H1,5,Medium,2025-11-27,No
289,2025-H2,4,High,2025-10-13,No
290,2024-H1,4,Medium,2025-12-15,No
290,2024-H2,5,Medium,2024-12-02,No
290,2025-H1,1,Medium,2025-02-09,Yes
290,2025-H2,2,Medium,2025-07-28,No
291,2024-H1,3,Medium,2024-11-07,No
291,2024-H2,4,Medium,2024-09-06,No
291,2025-H1,3,High,2024-11-10,No
291,2025-H2,1,High,2025-04-12,No
292,2024-H1,3,Medium,2025-05-27,No
292,2024-H2,3,High,2026-03-12,No
292,2025-H1,3,Medium,2025-03-10,No
292,2025-H2,3,Low,2024-12-03,No
293,2024-H1,3,Low,2025-10-15,No
293,2024-H2,2,Medium,2026-04-05,No
293,2025-H1,2,Low,2024-12-05,No
293,2025-H2,3,Medium,2026-05-17,No
294,2024-H1,3,Medium,2025-04-30,No
294,2024-H2,4,Medium,2024-12-29,No
294,2025-H1,3,Low,2025-09-19,No
294,2025-H2,3,Low,2025-08-16,No
295,2024-H1,3,Medium,2025-01-09,No
295,2024-H2,4,Medium,2025-07-30,No
295,2025-H1,4,Low,2025-12-26,No
295,2025-H2,2,Medium,2024-08-08,No
296,2024-H1,3,Low,2024-11-01,No
296,2024-H2,2,Medium,2025-11-01,No
296,2025-H1,4,High,2025-09-25,No
296,2025-H2,3,Medium,2026-05-01,No
297,2024-H1,3,Medium,2024-07-21,No
297,2024-H2,2,Medium,2026-02-11,No
297,2025-H1,3,Medium,2024-12-29,No
297,2025-H2,3,Medium,2026-02-06,No
298,2024-H1,3,Medium,2024-06-18,No
298,2024-H2,3,Medium,2026-01-05,No
298,2025-H1,3,Medium,2025-10-17,No
298,2025-H2,3,Medium,2026-04-29,No
299,2024-H1,5,Medium,2025-05-02,No
299,2024-H2,2,Medium,2025-11-25,Yes
299,2025-H1,3,High,2026-03-07,Yes
299,2025-H2,5,Medium,2025-10-18,No
300,2024-H1,3,Low,2024-06-06,No
300,2024-H2,5,Medium,2025-04-22,No
300,2025-H1,3,Medium,2025-03-11,Yes
300,2025-H2,4,Low,2025-08-24,No
301,2024-H1,4,Medium,2025-07-24,No
301,2024-H2,4,Medium,2024-12-22,No
301,2025-H1,3,Medium,2026-02-19,No
301,2025-H2,1,Low,2025-02-02,No
302,2024-H1,5,Medium,2025-08-16,No
302,2024-H2,5,Medium,2024-08-27,No
302,2025-H1,3,Low,2025-04-21,No
302,2025-H2,2,Medium,2025-02-27,Yes
303,2024-H1,4,Medium,2024-12-31,No
303,2024-H2,3,Low,2025-05-16,No
303,2025-H1,3,Medium,2024-07-15,No
303,2025-H2,3,Medium,2025-12-12,No
304,2024-H1,2,Medium,2025-05-01,No
304,2024-H2,4,Medium,2024-06-30,No
304,2025-H1,4,Medium,2026-02-21,No
304,2025-H2,3,Low,2025-01-19,Yes
305,2024-H1,3,High,2025-07-08,No
305,2024-H2,3,Medium,2025-08-26,Yes
305,2025-H1,4,Medium,2026-04-30,Yes
305,2025-H2,5,Medium,2026-05-06,Yes
306,2024-H1,4,Medium,2025-03-14,No
306,2024-H2,3,Medium,2025-12-27,Yes
306,2025-H1,1,Low,2025-02-09,No
306,2025-H2,5,Medium,2025-12-30,Yes
