employee_id,hashed_employee_id,department,job_level,job_family,location,hire_date,termination_date,employment_status,manager_id,salary_band,performance_rating,engagement_score,promotion_count,last_promotion_date
154,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,Engineering,L3,Data,Remote Canada,2025-02-16,,Active,178,Band D,3,9.5,0,
155,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,Product,L1,Customer Success,Ottawa,2021-06-17,,Active,341,Band A,4,6.6,2,
156,0fecf9247f3ddc84db8a804fa3065c013baf6b7c2458c2ba2bf56c2e1d42ddd4,Operations,L6,Software,Dublin,2025-09-13,,Active,114,Band B,3,6.4,2,2025-09-29
157,c75de23d89df36ba921287616ee8edb4c986e328a78e033e57c1e5e2b59c838e,Support,L4,Operations,Toronto,2024-05-10,,Active,1,Band C,5,7.9,1,
158,7ed8f0f3b707956d9fb1e889e11153e0aa0a854983081d262fbe5eede32da7ca,Support,L1,Data,Toronto,2024-07-26,,Active,681,Band A,4,8.6,1,2025-01-08
159,ff2ccb6ba423d356bd549ed4bfb76e96976a0dcde05a09996a1cdb9f83422ec4,Marketing,L3,Recruiting,Dublin,2023-05-01,,Active,644,Band C,4,8.2,0,2026-01-23
160,a512db2741cd20693e4b16f19891e72b9ff12cead72761fc5e92d2aaf34740c1,People,L3,Finance,Toronto,2020-11-10,,Active,76,Band B,3,8.1,1,
161,bb668ca95563216088b98a62557fa1e26802563f3919ac78ae30533bb9ed422c,Engineering,L3,Product,New York,2025-08-10,,Active,102,Band B,3,7.8,1,2026-03-05
162,79d6eaa2676189eb927f2e16a70091474078e2117c3fc607d35cdc6b591ef355,Support,L3,Recruiting,New York,2025-03-10,,Active,629,Band E,3,5.7,0,
163,3d3286f7cd19074f04e514b0c6c237e757513fb32820698b790e1dec801d947a,Marketing,L3,Product,Dublin,2026-04-15,,Active,814,Band B,4,9.0,0,2026-05-30
164,3f9807cb9ae9fb6c30942af6139909d27753a5e03fe5a5c6e93b014f5b17366f,Operations,L2,Product,Remote Canada,2025-07-04,,Active,783,Band D,5,7.3,0,
165,bc52dd634277c4a34a2d6210994a9a5e2ab6d33bb4a3a8963410e00ca6c15a02,Support,L3,Recruiting,Remote Canada,2023-05-31,,Active,669,Band D,3,8.5,1,
166,e0f05da93a0f5a86a3be5fc0e301606513c9f7e59dac2357348aa0f2f47db984,Engineering,L3,Customer Success,New York,2023-11-27,,Active,586,Band E,3,5.0,0,2024-06-18
167,73d3f1ba062585bce51f77d70a26be88c44b55d70f81b8bd7e2ded030ca4454a,Support,L6,Operations,Dublin,2023-02-10,,Active,775,Band A,3,5.8,0,2024-04-22
168,80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,Marketing,L2,Data,Ottawa,2020-12-23,,Active,378,Band A,4,7.3,2,
169,f57e5cb1f4532c008183057ecc94283801fcb5afe2d1c190e3dfd38c4da08042,Finance,L2,Product,New York,2020-06-28,,Active,60,Band B,4,6.4,0,
170,734d0759cdb4e0d0a35e4fd73749aee287e4fdcc8648b71a8d6ed591b7d4cb3f,Marketing,L5,Customer Success,London,2025-08-17,,Active,662,Band E,3,7.8,1,2026-03-08
171,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,People,L3,Data,Dublin,2024-07-12,,Active,770,Band C,3,6.3,0,2024-09-08
172,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,Support,L1,Product,New York,2021-07-06,,Active,218,Band B,5,9.9,1,
173,4a8596a7790b5ca9e067da401c018b3206befbcf95c38121854d1a0158e7678a,Marketing,L1,Data,Remote Canada,2024-02-26,,Active,70,Band A,3,8.9,1,
174,41e521adf8ae7a0f419ee06e1d9fb794162369237b46f64bf5b2b9969b0bcd2e,Support,L5,Software,Remote Canada,2021-07-23,,Active,812,Band E,3,6.9,0,
175,dac53c17c250fd4d4d81eaf6d88435676dac1f3f3896441e277af839bf50ed8a,People,L3,Software,Dublin,2025-02-18,,Active,116,Band D,2,7.4,1,
176,cba28b89eb859497f544956d64cf2ecf29b76fe2ef7175b33ea59e64293a4461,People,L2,Operations,Toronto,2025-12-10,,Active,400,Band D,5,7.7,0,
177,8cd2510271575d8430c05368315a87b9c4784c7389a47496080c1e615a2a00b6,Sales,L1,Finance,New York,2021-02-19,,Active,872,Band D,3,6.3,0,2024-12-30
178,01d54579da446ae1e75cda808cd188438834fa6249b151269db0f9123c9ddc61,Finance,L4,Recruiting,New York,2024-04-05,2024-05-08,Terminated,738,Band E,1,7.6,0,
179,3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,Finance,L2,Data,Toronto,2024-05-15,,Active,449,Band C,4,7.5,2,
180,7b69759630f869f2723875f873935fed29d2d12b10ef763c1c33b8e0004cb405,Operations,L6,Finance,New York,2025-02-09,,Active,490,Band D,5,7.1,0,2025-06-05
181,580811fa95269f3ecd4f22d176e079d36093573680b6ef66fa341e687a15b5da,Support,L3,Recruiting,Dublin,2021-06-11,,Active,67,Band D,4,6.6,2,2024-03-27
182,bfa7634640c53da7cb5e9c39031128c4e583399f936896f27f999f1d58d7b37e,Product,L1,Recruiting,Toronto,2021-10-08,2023-02-18,Terminated,164,Band A,3,6.4,1,
183,b8aed072d29403ece56ae9641638ddd50d420f950bde0eefc092ee8879554141,Engineering,L4,Finance,London,2023-05-23,,Active,482,Band E,1,7.9,0,
184,52f11620e397f867b7d9f19e48caeb64658356a6b5d17138c00dd9feaf5d7ad6,Product,L2,Customer Success,Dublin,2022-08-02,,Active,672,Band E,1,7.3,1,
185,61a229bae1e90331edd986b6bbbe617f7035de88a5bf7c018c3add6c762a6e8d,Finance,L4,Software,Toronto,2021-03-06,,Active,642,Band C,4,5.1,0,
186,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Marketing,L2,Product,New York,2022-12-06,,Active,609,Band D,3,8.4,0,
187,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,Finance,L3,Operations,Dublin,2021-04-25,,Active,231,Band B,2,7.0,0,
188,d6061bbee6cf13bd73765faaea7cdd0af1323e4b125342ac346047f7c4bda1fc,People,L1,Finance,Dublin,2024-09-15,,Active,645,Band B,2,8.6,0,2025-01-13
189,7045d16ae7f043ec25774a0a85d6f479e5bb019e9c5a1584bc76736d116b8f33,Operations,L1,Customer Success,London,2020-08-17,,Active,65,Band E,1,5.8,0,
190,2397346b45823e070f6fc72ac94c0a999d234c472479f0e26b30cdf5942db854,Operations,L1,Recruiting,New York,2025-04-29,2025-10-03,Terminated,546,Band D,3,7.2,1,2025-05-10
191,70260742c2952154c84e2ea9f68b1a7397f49b6d343da1ed284093c0bd72c742,Finance,L2,Finance,Ottawa,2025-11-09,,Active,397,Band A,5,6.3,1,
192,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,Product,L5,Operations,London,2023-11-01,,Active,284,Band C,3,8.7,0,
193,684fe39f03758de6a882ae61fa62312b67e5b1e665928cbf3dc3d8f4f53e3562,Engineering,L1,Finance,Remote Canada,2021-03-22,,Active,581,Band D,3,6.9,0,2022-07-29
194,7559ca4a957c8c82ba04781cd66a68d6022229fca0e8e88d8e487c96ee4446d0,Support,L1,Data,London,2025-07-02,,Active,148,Band E,3,7.3,0,2026-03-21
195,1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,Sales,L3,Operations,Remote Canada,2026-04-07,2026-05-06,Terminated,491,Band B,2,8.9,0,
196,b4bbe448fde336bb6a7d7d765f36d3327c772b845e7b54c8282aa08c9775ddd7,Marketing,L5,Data,Toronto,2024-09-04,,Active,463,Band B,1,8.2,0,
197,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,Engineering,L3,Recruiting,Ottawa,2024-09-16,,Active,778,Band E,2,5.8,0,2025-01-10
198,a4e00d7e6aa82111575438c5e5d3e63269d4c475c718b2389f6d02932c47f8a6,Support,L3,Product,Ottawa,2022-09-04,,Active,783,Band A,5,7.1,0,
199,5a39cadd1b007093db50744797c7a04a34f73b35ed444704206705b02597d6fd,Marketing,L2,Software,Dublin,2023-10-30,,Active,414,Band D,2,7.5,1,
200,27badc983df1780b60c2b3fa9d3a19a00e46aac798451f0febdca52920faaddf,Operations,L5,Operations,Toronto,2024-11-01,,Active,530,Band E,4,7.0,0,2025-11-21
201,43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,Operations,L1,Product,Dublin,2021-07-01,,Active,662,Band C,3,9.6,0,2024-05-22
202,c17edaae86e4016a583e098582f6dbf3eccade8ef83747df9ba617ded9d31309,Product,L1,Product,New York,2024-10-22,,Active,461,Band C,4,7.6,1,2024-11-20
203,4621c1d55fa4e86ce0dae4288302641baac86dd53f76227c892df9d300682d41,Operations,L4,Customer Success,New York,2023-10-26,,Active,367,Band A,4,7.0,0,
204,fc56dbc6d4652b315b86b71c8d688c1ccdea9c5f1fd07763d2659fde2e2fc49a,Engineering,L2,Product,Ottawa,2020-06-17,,Active,866,Band C,3,5.5,1,2025-07-16
205,f8809aff4d69bece79dabe35be0c708b890d7eafb841f121330667b77d2e2590,Product,L2,Finance,Toronto,2022-09-13,,Active,500,Band D,1,6.1,2,
206,5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9e1d6348caea83c06353c3f39,Sales,L5,Recruiting,Remote Canada,2024-10-12,,Active,101,Band B,3,8.1,0,2025-11-27
207,968076be2e38cf897d4d6cea3faca9c037e1a4e3b4b7744fb2533e07751bd30a,Sales,L1,Recruiting,London,2022-03-06,2025-05-19,Terminated,822,Band E,1,6.6,0,
208,8df66f64b57424391d363fd6b811fed3c430c77597da265025728bd637bad804,Finance,L3,Finance,Ottawa,2026-03-12,2026-03-22,Terminated,55,Band D,3,6.6,1,2026-05-03
209,83f814f7a92e365cbd79f9addceed185761a8d38a06a2d4350bb1fe4b7632b34,Operations,L1,Product,Toronto,2025-07-23,,Active,319,Band C,2,8.8,1,2025-11-21
210,d29d53701d3c859e29e1b90028eec1ca8e2f29439198b6e036c60951fb458aa1,Support,L2,Recruiting,Toronto,2024-05-08,,Active,183,Band A,2,6.3,0,2025-06-27
211,093434a3ee9e0a010bb2c2aae06c2614dd24894062a1caf26718a01e175569b8,Sales,L4,Recruiting,London,2022-07-12,,Active,161,Band A,3,5.3,1,2025-01-15
212,fa2b7af0a811b9acde602aacb78e3638e8506dfead5fe6c3425b10b526f94bdd,Operations,L3,Finance,Toronto,2021-02-12,,Active,500,Band E,5,7.2,0,2022-09-18
213,d48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48538d697cb33b6ada3f1e85db,People,L2,Data,Remote Canada,2021-07-07,,Active,877,Band C,5,6.5,2,2021-11-10
214,802b906a18591ead8a6dd809b262ace4c65c16e89764c40ae326cfcff811e10c,Engineering,L2,Finance,New York,2024-07-22,,Active,582,Band B,2,5.0,1,
215,d86580a57f7bf542e85202283cb845953c9d28f80a8e651db08b2fc0b2d6a731,Engineering,L1,Data,Dublin,2024-10-21,,Active,686,Band D,2,8.2,0,
216,0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678,Product,L2,Operations,Remote Canada,2025-03-28,,Active,220,Band B,3,7.0,1,
217,16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Marketing,L1,Operations,Remote Canada,2021-09-14,,Active,596,Band B,5,7.3,0,
218,5966abd0cbfc86f98a186531b2b4ee5f6e910120ce13222f98207203dfc9a9a2,Product,L4,Product,New York,2020-08-10,2026-01-06,Terminated,472,Band E,2,5.6,0,
219,314f04b30f62e0056bd059354a5536fb2e302107eed143b5fa2aa0bbba07f608,Product,L6,Finance,Remote Canada,2023-07-23,,Active,599,Band B,3,5.4,2,2024-01-12
220,36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,Engineering,L1,Operations,Ottawa,2021-04-22,,Active,327,Band A,3,5.7,0,2022-09-16
221,67e9c3acebb154a282f326d4ff1951cd1f342e58e74d562b556b517da5e56132,Engineering,L4,Data,Toronto,2021-04-20,,Active,610,Band B,3,7.8,0,
222,9b871512327c09ce91dd649b3f96a63b7408ef267c8cc5710114e629730cb61f,People,L2,Customer Success,Dublin,2020-07-27,,Active,571,Band B,5,8.5,1,
223,56f4da26ed956730309fa1488611ee0f13b0ac95ebb1bc9b5d210e31ff70e79c,Finance,L1,Customer Success,New York,2022-02-04,,Active,878,Band D,3,7.7,2,2024-10-01
224,84a5092e4a5b6fe968fd523fb2fc917dbffae44105f82b6b94c8ed5b9a800223,Engineering,L3,Operations,Ottawa,2021-05-11,,Active,881,Band B,2,6.8,0,2021-07-14
225,0e6523810856a138a75dec70a9cf3778a5c70b83ac915f22c33f05db97cb3e68,Marketing,L4,Customer Success,New York,2021-11-09,,Active,791,Band A,3,7.0,0,
226,8f1f64db81c40ea10e1e9080c9ae60a7acb8925968c431ee16784dea9841c66f,Marketing,L4,Operations,London,2020-06-25,,Active,597,Band A,3,6.0,2,2026-04-14
227,dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,Marketing,L3,Software,Remote Canada,2024-10-15,,Active,877,Band C,4,7.2,1,
228,9d693eeee1d1899cbc50b6d45df953d3835acf28ee869879b45565fccc814765,Support,L3,Product,London,2020-11-30,,Active,260,Band C,4,5.4,1,2023-09-05
229,08490295488a1189099751ebeddb5992313dd2a831e07a92e66d196ddc261777,Operations,L3,Finance,London,2020-07-09,2021-11-23,Terminated,670,Band E,3,6.0,1,
230,a0eaec5a55dc2f5b2ba523018adc485ff620b9d83509b9f37186a7716e438d21,Marketing,L5,Recruiting,Dublin,2021-01-15,,Active,645,Band C,3,7.7,2,2021-08-04
231,138d9e809e386a7b800791d1f664f56d1c55f3d1ba411b950862729bc486c5ce,Sales,L4,Data,Remote Canada,2026-03-26,,Active,450,Band D,3,7.1,1,
232,835d5e8314340ab852a2f979ab4cd53e994dbe38366afb6eed84fe4957b980c8,Finance,L1,Software,Dublin,2024-01-01,,Active,417,Band E,3,4.1,2,2025-06-06
233,c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426,Sales,L3,Recruiting,Toronto,2026-01-04,,Active,837,Band D,3,7.3,0,2026-04-29
234,114bd151f8fb0c58642d2170da4ae7d7c57977260ac2cc8905306cab6b2acabc,Support,L1,Customer Success,Dublin,2023-09-10,,Active,201,Band D,3,7.4,1,
235,0a2d643bfd24a028cd236e76575d828424ccffbfa47392bd09d8ca9dc85e2f8d,Marketing,L5,Customer Success,Dublin,2022-09-28,,Active,143,Band E,1,8.6,2,2024-01-18
236,9a049b03f6fc40bfcf2f136320359257ed4af8513f71aa6fef47f17059bbae23,Sales,L1,Customer Success,Ottawa,2025-01-28,,Active,115,Band A,4,5.4,0,
237,f0bc318fb8965cad8d73d578cd03c63b7987dc6a79b906aada091e1b6a13443f,People,L3,Operations,London,2021-09-24,,Active,840,Band C,3,7.1,0,
238,8ae4c23b80d1e7c8ff79e515fe791ebd68190bae842dda7af193db125f700452,People,L2,Data,Remote Canada,2021-01-30,,Active,622,Band C,4,9.2,1,2023-01-23
239,79bf08685d3138f9b109c3546780f056bc954fd69377b84a2cf23622e464897b,People,L4,Product,New York,2021-11-19,2022-01-30,Terminated,375,Band A,3,7.7,0,
240,6af1f692e9496c6d0b668316eccb93276ae6b6774fa728aac31ff40a38318760,Support,L2,Recruiting,Remote Canada,2022-10-23,,Active,821,Band C,3,9.8,1,2023-09-09
241,749fc650cacb0f06547520d53c31505c8156e0a3be07073eddb2ef3ad9e383ba,Marketing,L5,Data,London,2022-09-30,,Active,622,Band A,5,8.0,1,
242,14063697603e22d600d336bee6cff12c8be93509ce84a0642918d89b2aef1753,Sales,L6,Software,London,2025-09-08,,Active,767,Band E,2,10.0,1,2025-10-01
243,72440a20f54075ac43f51a2cf0dbb2a14366b38a5c01b110ae174abc1cb44238,Finance,L3,Data,New York,2021-04-10,,Active,35,Band A,2,6.5,2,
244,82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4,Sales,L5,Finance,Dublin,2023-01-29,,Active,232,Band E,3,7.5,1,2023-08-06
245,011af72a910ac4acf367eef9e6b761e0980842c30d4e9809840f4141d5163ede,Operations,L1,Operations,Dublin,2021-02-24,,Active,76,Band E,5,5.9,0,2023-02-03
246,37c20f19f3272b5ccc3a5d80587eb9deb3f4afcf568c4280fb195568da8eb1a2,People,L1,Data,Ottawa,2024-12-21,,Active,573,Band D,3,5.9,2,
247,396f804443825586c1283a27fdcadf74abb82008bcd9b260a30912a26563f27d,Engineering,L2,Data,Remote Canada,2021-11-24,,Active,424,Band C,3,10.0,0,2022-12-01
248,766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,Support,L1,Operations,Toronto,2021-08-31,,Active,602,Band E,3,6.2,0,
249,9f484139a27415ae2e8612bf6c65a8101a18eb5e9b7809e74ca63a45a65f17f4,Engineering,L2,Finance,Toronto,2025-12-16,,Active,553,Band A,2,7.3,2,
250,1e472b39b105d349bcd069c4a711b44a2fffb8e274714bb07ecfff69a9a7f67b,Sales,L2,Customer Success,Dublin,2024-07-04,,Active,557,Band A,3,4.2,1,2025-04-26
251,c75d3f1f5bcd6914d0331ce5ec17c0db8f2070a2d4285f8e3ff11c6ca19168ff,Finance,L3,Data,London,2025-02-12,,Active,602,Band D,4,7.4,1,
252,d6e5a20b30f87216b2c758f5e7a23c437dbc3dfa1ccb177c474de152bb0ef731,Operations,L3,Finance,Remote Canada,2022-06-02,,Active,751,Band D,3,6.3,2,
253,e7866fdc6672f827c76f6124ca3eeaff44aff8b7caf4ee1469b2ab887e7e7875,Engineering,L6,Customer Success,London,2025-01-27,,Active,105,Band B,3,7.1,1,2025-03-03
254,9512d95d00d61bdec03d2b99d6ecc455ee5644ae52d10e7c4a61c93062dc97a3,Marketing,L1,Recruiting,Remote Canada,2024-11-05,,Active,629,Band B,3,7.2,1,2025-03-20
255,9556b82499cc0aaf86aee7f0d253e17c61b7ef73d48a295f37d98f08b04ffa7f,Engineering,L2,Product,Remote Canada,2022-06-01,2023-01-09,Terminated,833,Band E,3,7.0,1,
256,51e8ea280b44e16934d4d611901f3d3afc41789840acdff81942c2f65009cd52,Sales,L2,Product,London,2022-04-21,,Active,375,Band A,3,5.1,1,
257,4c970004b0678d439f177e77d3cabdb7e9a44df770948ddc2467cbc76b7211c3,Sales,L2,Operations,Toronto,2021-10-30,,Active,63,Band C,3,9.0,1,2022-11-30
258,a30f4ef42176d28f0e2293533c5f532e9c9c5696c68813b35315d17edc44f6b1,Support,L1,Customer Success,New York,2026-04-15,,Active,421,Band A,3,4.9,0,
259,7c252ab334fb8fd88e8242c4972c21db9c7ce0b47c9acc4ebfe40c14614cb734,Marketing,L1,Customer Success,Remote Canada,2023-09-23,,Active,126,Band C,3,8.6,0,
260,39bb88f40d3aa2b2fe9dea67be27c74765db0ebb3ff3cf8fb779af6319fa2045,Engineering,L1,Data,London,2021-12-09,2023-09-07,Terminated,434,Band E,3,9.5,3,2022-08-11
261,e888a676e1926d0c08b5f11fb9116df58b62604b05846f39f8d6fc4dd0ba31f1,Product,L1,Recruiting,Remote Canada,2025-09-02,,Active,448,Band C,2,4.7,2,
262,9e6a72557ada15d02001f024f43f06edc4a31437e0e1bb3eeac36ca2d0c4fda7,Finance,L3,Recruiting,New York,2022-06-20,2023-11-09,Terminated,786,Band D,3,6.7,0,2023-06-12
263,4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847,Engineering,L2,Recruiting,New York,2022-06-30,,Active,69,Band E,3,5.4,0,2023-10-25
264,bba58959c32abe688d9cb5222b97de973002a67c412d6a8c8d2a79ac692f32b7,Product,L2,Product,Ottawa,2023-04-04,,Active,497,Band E,3,7.4,0,2026-03-25
265,768b84ef05f655d57fe22d488451f075365f6cd18a13073466aa826cc0ebdbfb,Sales,L1,Customer Success,London,2021-09-11,,Active,483,Band E,3,3.7,3,2024-03-18
266,ea5b27556fbb134def2c2fbf944d9cdda3dbdb6b10473a1aec59f6f170c4ca3a,Engineering,L4,Product,London,2024-04-05,,Active,853,Band D,4,6.8,1,2026-03-08
267,8acc23987b8960d83c44541f9f0eb46454cea080ea94d916f56fccf033db866f,Sales,L5,Product,Dublin,2025-08-22,,Active,685,Band D,1,7.7,0,2025-09-27
268,8b496bf96bbcc9e5ac11c068b6cfb00c32f9d163bb8a3d5af107217499de997a,Product,L6,Data,Remote Canada,2026-03-22,,Active,147,Band B,5,9.5,0,2026-04-17
269,f747870ae666c39b589f577856a0f7198b3b81269cb0326de86d8046f2cf72db,Product,L3,Product,Toronto,2022-04-26,,Active,216,Band C,3,10.0,2,2025-05-02
270,d8d1790737d57ac4fe91a2c0a28087c0a97c81f5dc6b19d5e4aec20c08bb95ae,Sales,L3,Customer Success,New York,2023-10-05,,Active,365,Band C,3,6.8,0,2024-07-24
271,3635a91e3da857f7847f68185a116a5260d2593f3913f6b1b66cc2d75b0d6ec0,Engineering,L2,Product,Dublin,2023-05-16,,Active,323,Band C,1,8.4,2,
272,1c6c0bb2c7ecdc3be8e134f79b9de45155258c1f554ae7542dce48f5cc8d63f0,Product,L1,Recruiting,London,2022-12-20,2024-07-15,Terminated,204,Band B,3,8.3,1,2023-02-24
273,303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022,Sales,L6,Software,Toronto,2021-12-25,,Active,488,Band C,4,7.9,0,2023-02-27
274,718127812c05853f0bec61582a4a3840b1c844fe11fe1a004b5b7eb8b8b59846,Support,L4,Data,New York,2025-03-20,,Active,547,Band B,2,8.2,0,2025-04-25
275,3a1dfb05d7257530e6349233688c3e121945c5de50f1273a7620537755d61e45,Marketing,L2,Recruiting,Remote Canada,2022-07-24,,Active,355,Band C,3,9.6,0,
276,c76b405781134be1dab7fe45adfb8c32104805a01de7b863e1004b66d56edf9f,Product,L1,Customer Success,Ottawa,2024-11-28,2025-04-10,Terminated,746,Band D,4,8.1,0,
277,27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5,Operations,L1,Software,Remote Canada,2026-02-21,,Active,215,Band C,1,8.8,0,
278,ee62de25ccc2b55d3a0495244b246fb97055b6f1c2697d837b8e94976c03756f,Sales,L2,Data,Toronto,2026-03-01,,Active,726,Band A,4,7.6,2,
279,efd96aedf377e20afd95285a7c751a864260bd6a149656a4040c5b7757bdbbb6,People,L1,Software,Dublin,2026-04-22,2026-05-09,Terminated,178,Band D,3,5.7,1,
280,7f0a22117f8fe0172cf9209ff622b64a51aaeda21d58b5b62685a93dbe2dad25,Support,L2,Customer Success,Dublin,2024-01-05,2025-03-08,Terminated,290,Band B,4,5.8,1,
281,71a1c003a2b855d85582c8f6c7648c49d3fe836408a7e1b5d9b222448acb3c1b,Engineering,L1,Software,London,2020-09-29,,Active,154,Band B,3,6.7,1,
282,27e1615212f3c6ea846ed6c412df1361ce97f006ee20bb5aa2483a3b61d5cadd,Engineering,L1,Operations,Remote Canada,2026-03-01,,Active,633,Band A,2,7.4,1,2026-05-01
283,e0850a775c17a87060c0cf6efad1020e0cbef5a44ba942bef6add5776598de53,Product,L5,Finance,Remote Canada,2020-10-16,,Active,177,Band D,4,8.2,1,2021-10-05
284,1e68ed4e3d58a51096a7feea3947f40debf1fd9246ec977eb62ab93c81823ad9,Finance,L4,Finance,London,2021-04-12,,Active,536,Band D,2,7.4,1,2021-07-27
285,a0d177b4967a6d99f4ff117defe1c0d23d4e78ca4630febcb948ee9e4520eff3,Marketing,L4,Operations,London,2024-11-03,,Active,810,Band A,3,7.2,0,
286,00328ce57bbc14b33bd6695bc8eb32cdf2fb5f3a7d89ec14a42825e15d39df60,People,L4,Data,New York,2025-10-30,,Active,455,Band A,3,8.0,1,
287,d7cdaa5ca0582076c8e772cce739e32c5077cfd24f2ea33f04bb754594989a56,Engineering,L3,Product,Dublin,2025-04-30,,Active,100,Band E,4,7.1,2,
288,23c657f2efda7731a3c1990b25f318fa2eb1332208f97ab9cc2a7eac70ab5a76,People,L3,Finance,New York,2024-12-26,,Active,488,Band A,4,6.6,0,
289,af180e4359fc6179dc953abdcbdcaf7c146b53e1bee2b335e50dead11ccefa07,People,L4,Finance,New York,2024-04-26,,Active,815,Band E,4,7.6,1,2025-07-19
290,09895de0407bcb0386733daa14bdb5dfa544505530c634334a05a60f161b71fc,Sales,L3,Customer Success,Dublin,2022-07-09,2023-01-21,Terminated,17,Band D,3,6.9,0,
291,33512007840ced1bb0aab68f47cb5f702abd494a15f26bcbe26a1e47af03d841,Marketing,L2,Data,New York,2025-11-13,2026-03-23,Terminated,119,Band D,3,6.6,2,2026-05-29
292,6db6eb4af1e18ab81d3878e44672185d60ca8c988c9e2f7783de220735534c33,Operations,L4,Software,London,2021-06-21,,Active,134,Band E,3,6.7,1,
293,7cb676d57114874e00c536916e6dcad2a5d3cb8c9a5abc06335df359cd9a6ef9,Marketing,L1,Product,London,2024-06-13,,Active,484,Band E,5,7.4,1,
294,2cfc8ccbd7c0b17615323b41e815651ff2ae9ffae45a4599c0499b98ff940429,Marketing,L5,Finance,Toronto,2022-12-12,,Active,157,Band B,3,7.5,0,
295,9cfd3c755be26b4e1645918e2a64a26e3d851ede421e0b257f783b443bc443d1,Marketing,L6,Data,London,2023-12-27,,Active,824,Band D,3,5.4,0,
296,a0f8b2c4cb1ac82abdb37f0fe5203b97be556c4468c83bba18684d620fd8eaf9,Product,L2,Product,Remote Canada,2023-02-20,,Active,461,Band E,3,6.3,2,
297,4c15f47afe7f817fd559e12ddbc276f4930c5822f2049088d6f6605bec7cea56,Engineering,L2,Operations,Dublin,2024-09-24,,Active,216,Band D,3,7.4,1,2025-03-31
298,76ebdb6d45c61ca12e622118cc90939ade672adf7890aa2b246405d4884dd75a,Engineering,L2,Recruiting,Toronto,2023-05-04,,Active,422,Band C,4,6.7,0,2023-11-29
299,308831041ea4863c3f87d222c31f759411898c874a9006b4bd6c745858b8f3bd,People,L2,Recruiting,Dublin,2023-03-11,2025-05-27,Terminated,210,Band B,3,10.0,2,
300,983bd614bb5afece5ab3b6023f71147cd7b6bc2314f9d27af7422541c6558389,Marketing,L5,Product,London,2024-06-13,2024-07-05,Terminated,50,Band C,3,5.0,1,
301,c3ea99f86b2f8a74ef4145bb245155ff5f91cd856f287523481c15a1959d5fd1,Marketing,L6,Product,Ottawa,2023-03-28,,Active,446,Band A,3,8.4,0,
302,f32828acecb4282c87eaa554d2e1db74e418cd6845843012463a3324028bdd9d,People,L1,Product,London,2025-12-03,,Active,571,Band E,5,7.1,2,2026-03-16
303,8bd9c0d453533757387ed019c45617cdc440ba680a67b1a101c85b998ef715c0,Operations,L2,Software,Dublin,2023-09-17,2024-06-13,Terminated,352,Band D,3,9.1,0,2024-02-13
304,d874e4e4a5df21173b0f83e313151f813bea4f488686efe670ae47f87c177595,People,L3,Finance,Ottawa,2024-02-14,,Active,548,Band E,3,8.8,1,2026-02-26
305,090d3859ff6840b2280f4708cf08cdaed873d967183a4d1deedc1a7964a21eee,Product,L2,Software,Remote Canada,2023-07-08,,Active,790,Band E,3,8.4,0,2024-06-07
306,38b83caefa1ef26940f1d07bd4ec94c60809b0f88f2118e82ef8ec2d98938a84,Operations,L5,Product,Toronto,2024-02-09,,Active,672,Band A,4,6.9,0,
307,6d976934be74941fba578b143ba964eded443d10384e3f3d62a1ba7b4d339df8,Sales,L1,Customer Success,Remote Canada,2020-06-25,,Active,858,Band A,4,7.8,0,2020-11-05
